               datetime,    accX,    accY,    accZ
2019/09/12 14:01:56.048, -1.3604,  0.1051,  0.9961
2019/09/12 14:01:56.052, -1.3604,  0.1051,  0.9961
2019/09/12 14:01:56.054, -1.3604,  0.1051,  0.9961
2019/09/12 14:01:56.055, -1.3604,  0.1051,  0.9961
2019/09/12 14:01:56.057, -1.3604,  0.1051,  0.9961
2019/09/12 14:01:56.065, -1.3604,  0.1051,  0.9961
2019/09/12 14:01:56.068, -0.7430, -0.3031,  1.2947
2019/09/12 14:01:56.077, -0.7430, -0.3031,  1.2947
2019/09/12 14:01:56.079, -0.7430, -0.3031,  1.2947
2019/09/12 14:01:56.082, -0.7430, -0.3031,  1.2947
2019/09/12 14:01:56.083, -0.7430, -0.3031,  1.2947
2019/09/12 14:01:56.086,  0.1236, -0.4082,  1.1498
2019/09/12 14:01:56.087,  0.1236, -0.4082,  1.1498
2019/09/12 14:01:56.089,  0.1236, -0.4082,  1.1498
2019/09/12 14:01:56.091,  0.1236, -0.4082,  1.1498
2019/09/12 14:01:56.093,  0.1236, -0.4082,  1.1498
2019/09/12 14:01:56.095,  0.1236, -0.4082,  1.1498
2019/09/12 14:01:56.097,  0.1236, -0.4082,  1.1498
2019/09/12 14:01:56.107,  0.1236, -0.4082,  1.1498
2019/09/12 14:01:56.109,  0.3134, -0.3064,  1.0803
2019/09/12 14:01:56.111,  0.3134, -0.3064,  1.0803
2019/09/12 14:01:56.112,  0.3134, -0.3064,  1.0803
2019/09/12 14:01:56.113,  0.3134, -0.3064,  1.0803
2019/09/12 14:01:56.115,  0.3134, -0.3064,  1.0803
2019/09/12 14:01:56.116,  0.3134, -0.3064,  1.0803
2019/09/12 14:01:56.117,  0.3134, -0.3064,  1.0803
2019/09/12 14:01:56.118,  0.3134, -0.3064,  1.0803
2019/09/12 14:01:56.120,  0.3134, -0.3064,  1.0803
2019/09/12 14:01:56.124,  0.3134, -0.3064,  1.0803
2019/09/12 14:01:56.126,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.127,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.130,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.131,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.133,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.134,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.136,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.139,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.140,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.142,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.144,  0.4871,  0.5376,  0.0941
2019/09/12 14:01:56.146,  0.2433,  0.7503, -2.5186
2019/09/12 14:01:56.147,  0.2433,  0.7503, -2.5186
2019/09/12 14:01:56.151,  0.2433,  0.7503, -2.5186
2019/09/12 14:01:56.154,  0.2433,  0.7503, -2.5186
2019/09/12 14:01:56.156,  0.2433,  0.7503, -2.5186
2019/09/12 14:01:56.158,  0.2433,  0.7503, -2.5186
2019/09/12 14:01:56.161,  0.2433,  0.7503, -2.5186
2019/09/12 14:01:56.164,  0.2433,  0.7503, -2.5186
2019/09/12 14:01:56.167,  0.4533,  1.6939, -3.0827
2019/09/12 14:01:56.172,  0.4533,  1.6939, -3.0827
2019/09/12 14:01:56.174,  0.4533,  1.6939, -3.0827
2019/09/12 14:01:56.179,  0.4533,  1.6939, -3.0827
2019/09/12 14:01:56.181,  0.4533,  1.6939, -3.0827
2019/09/12 14:01:56.183,  0.4533,  1.6939, -3.0827
2019/09/12 14:01:56.186,  0.3244,  1.1145, -0.7696
2019/09/12 14:01:56.187,  0.3244,  1.1145, -0.7696
2019/09/12 14:01:56.190,  0.3244,  1.1145, -0.7696
2019/09/12 14:01:56.193,  0.3244,  1.1145, -0.7696
2019/09/12 14:01:56.195,  0.3244,  1.1145, -0.7696
2019/09/12 14:01:56.199,  0.3244,  1.1145, -0.7696
2019/09/12 14:01:56.201,  0.3244,  1.1145, -0.7696
2019/09/12 14:01:56.203,  0.3244,  1.1145, -0.7696
2019/09/12 14:01:56.206,  0.6967,  1.5916,  0.8935
2019/09/12 14:01:56.209,  0.6967,  1.5916,  0.8935
2019/09/12 14:01:56.212,  0.6967,  1.5916,  0.8935
2019/09/12 14:01:56.214,  0.6967,  1.5916,  0.8935
2019/09/12 14:01:56.216,  0.6967,  1.5916,  0.8935
2019/09/12 14:01:56.221,  0.6967,  1.5916,  0.8935
2019/09/12 14:01:56.223,  0.6967,  1.5916,  0.8935
2019/09/12 14:01:56.229,  1.5045,  1.9826,  0.5538
2019/09/12 14:01:56.231,  1.5045,  1.9826,  0.5538
2019/09/12 14:01:56.238,  1.5045,  1.9826,  0.5538
2019/09/12 14:01:56.241,  1.5045,  1.9826,  0.5538
2019/09/12 14:01:56.243,  1.5045,  1.9826,  0.5538
2019/09/12 14:01:56.246,  0.9520,  1.4996, -1.1168
2019/09/12 14:01:56.249,  0.9520,  1.4996, -1.1168
2019/09/12 14:01:56.251,  0.9520,  1.4996, -1.1168
2019/09/12 14:01:56.253,  0.9520,  1.4996, -1.1168
2019/09/12 14:01:56.253,  0.9520,  1.4996, -1.1168
2019/09/12 14:01:56.255,  0.9520,  1.4996, -1.1168
2019/09/12 14:01:56.256,  0.9520,  1.4996, -1.1168
2019/09/12 14:01:56.260,  0.9520,  1.4996, -1.1168
2019/09/12 14:01:56.261,  0.9520,  1.4996, -1.1168
2019/09/12 14:01:56.264,  0.9520,  1.4996, -1.1168
2019/09/12 14:01:56.266, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.268, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.270, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.271, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.272, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.274, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.276, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.278, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.279, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.281, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.283, -0.0496,  1.6781, -0.4216
2019/09/12 14:01:56.286,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.287,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.289,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.290,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.292,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.294,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.295,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.298,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.300,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.301,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.302,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.303,  0.5824,  1.5635,  1.5013
2019/09/12 14:01:56.305,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.306,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.309,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.312,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.314,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.316,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.317,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.318,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.320,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.321,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.322,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.323,  0.9642,  1.5419,  2.6345
2019/09/12 14:01:56.326,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.329,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.330,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.332,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.333,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.334,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.335,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.336,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.338,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.339,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.340,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.342,  0.3714,  1.5624,  1.4725
2019/09/12 14:01:56.345, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.347, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.348, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.350, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.352, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.352, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.353, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.354, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.356, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.357, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.358, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.361, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.363, -0.0509,  1.1448, -1.8933
2019/09/12 14:01:56.365,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.366,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.367,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.369,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.371,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.371,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.372,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.373,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.374,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.376,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.379,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.380,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.382,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.383,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.384,  0.5177,  0.7198, -3.3398
2019/09/12 14:01:56.386, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.387, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.389, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.390, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.392, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.394, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.395, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.397, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.399, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.400, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.400, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.401, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.402, -0.2016,  1.5013,  0.4941
2019/09/12 14:01:56.404,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.405,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.407,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.408,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.411,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.412,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.414,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.415,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.417,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.418,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.419,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.420,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.421,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.422,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.423,  0.1230,  1.7438,  0.0659
2019/09/12 14:01:56.425, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.427, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.430, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.432, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.433, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.434, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.436, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.437, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.438, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.439, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.440, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.441, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.442, -0.4100,  2.5748,  2.6366
2019/09/12 14:01:56.445, -0.2152,  1.5719,  1.7734
2019/09/12 14:01:56.447, -0.2152,  1.5719,  1.7734
2019/09/12 14:01:56.449, -0.2152,  1.5719,  1.7734
2019/09/12 14:01:56.450, -0.2152,  1.5719,  1.7734
2019/09/12 14:01:56.452, -0.2152,  1.5719,  1.7734
2019/09/12 14:01:56.454, -0.2152,  1.5719,  1.7734
2019/09/12 14:01:56.455, -0.2152,  1.5719,  1.7734
2019/09/12 14:01:56.457, -0.2152,  1.5719,  1.7734
2019/09/12 14:01:56.458, -0.2152,  1.5719,  1.7734
2019/09/12 14:01:56.462, -0.2152,  1.5719,  1.7734
2019/09/12 14:01:56.465, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.467, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.469, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.470, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.472, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.473, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.474, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.477, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.479, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.481, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.482, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.484, -0.2363,  0.9784, -1.7595
2019/09/12 14:01:56.486, -0.4412,  1.5208, -3.7770
2019/09/12 14:01:56.490, -0.4412,  1.5208, -3.7770
2019/09/12 14:01:56.492, -0.4412,  1.5208, -3.7770
2019/09/12 14:01:56.493, -0.4412,  1.5208, -3.7770
2019/09/12 14:01:56.496, -0.4412,  1.5208, -3.7770
2019/09/12 14:01:56.498, -0.4412,  1.5208, -3.7770
2019/09/12 14:01:56.499, -0.4412,  1.5208, -3.7770
2019/09/12 14:01:56.501, -0.4412,  1.5208, -3.7770
2019/09/12 14:01:56.502, -0.4412,  1.5208, -3.7770
2019/09/12 14:01:56.505,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.507,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.509,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.511,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.513,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.515,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.516,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.518,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.519,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.521,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.524,  7.1516,  2.6926, -0.3564
2019/09/12 14:01:56.526,  2.8305,  4.4952,  1.8818
2019/09/12 14:01:56.528,  2.8305,  4.4952,  1.8818
2019/09/12 14:01:56.531,  2.8305,  4.4952,  1.8818
2019/09/12 14:01:56.532,  2.8305,  4.4952,  1.8818
2019/09/12 14:01:56.534,  2.8305,  4.4952,  1.8818
2019/09/12 14:01:56.536,  2.8305,  4.4952,  1.8818
2019/09/12 14:01:56.537,  2.8305,  4.4952,  1.8818
2019/09/12 14:01:56.540,  2.8305,  4.4952,  1.8818
2019/09/12 14:01:56.542,  2.8305,  4.4952,  1.8818
2019/09/12 14:01:56.545, -1.3784,  1.6913,  0.5551
2019/09/12 14:01:56.549, -1.3784,  1.6913,  0.5551
2019/09/12 14:01:56.551, -1.3784,  1.6913,  0.5551
2019/09/12 14:01:56.552, -1.3784,  1.6913,  0.5551
